2024-08-03 20:08:54,997 INFO    StreamThr :197655 [internal.py:wandb_internal():87] W&B internal server running at pid: 197655, started at: 2024-08-03 20:08:54.997136
2024-08-03 20:08:56,312 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/wandb-summary.json
2024-08-03 20:08:56,312 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/conda-environment.yaml
2024-08-03 20:08:56,312 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/requirements.txt
2024-08-03 20:08:56,331 INFO    Thread-15 :197655 [upload_job.py:push():143] Uploaded file /tmp/tmpcpf_l7nawandb/59xslyxb-wandb-metadata.json
2024-08-03 20:08:57,137 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: log_artifact
2024-08-03 20:08:57,138 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: log_artifact
2024-08-03 20:08:58,131 INFO    SenderThread:197655 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6MTA5NDU3NjM3NA==', 'digest': 'c4a8b5e24d07c140d76071c994f90cdc', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'clean_sample.csv', 'alias': 'latest'}, {'artifactCollectionName': 'clean_sample.csv', 'alias': 'v4'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM2OTE4MDQ3Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA5NDU3NjM3NA==', 'versionIndex': 4}}, 'version': 'v4'}
2024-08-03 20:08:58,132 DEBUG   SenderThread:197655 [sender.py:send():334] send: exit
2024-08-03 20:08:58,132 INFO    SenderThread:197655 [sender.py:send_exit():557] handling exit code: 0
2024-08-03 20:08:58,132 INFO    SenderThread:197655 [sender.py:send_exit():559] handling runtime: 1
2024-08-03 20:08:58,132 INFO    SenderThread:197655 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-03 20:08:58,132 INFO    SenderThread:197655 [sender.py:send_exit():565] send defer
2024-08-03 20:08:58,132 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,132 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 0
2024-08-03 20:08:58,133 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,133 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 0
2024-08-03 20:08:58,133 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 1
2024-08-03 20:08:58,133 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,133 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 1
2024-08-03 20:08:58,133 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,133 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 1
2024-08-03 20:08:58,133 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 2
2024-08-03 20:08:58,133 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,133 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 2
2024-08-03 20:08:58,133 INFO    HandlerThread:197655 [system_monitor.py:finish():161] Stopping system monitor
2024-08-03 20:08:58,135 DEBUG   SystemMonitor:197655 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-08-03 20:08:58,135 DEBUG   SystemMonitor:197655 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-08-03 20:08:58,135 DEBUG   SystemMonitor:197655 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-08-03 20:08:58,135 INFO    HandlerThread:197655 [interfaces.py:finish():175] Joined cpu
2024-08-03 20:08:58,135 INFO    HandlerThread:197655 [interfaces.py:finish():175] Joined disk
2024-08-03 20:08:58,135 INFO    HandlerThread:197655 [interfaces.py:finish():175] Joined memory
2024-08-03 20:08:58,136 INFO    HandlerThread:197655 [interfaces.py:finish():175] Joined network
2024-08-03 20:08:58,136 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,136 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 2
2024-08-03 20:08:58,136 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 3
2024-08-03 20:08:58,136 DEBUG   SenderThread:197655 [sender.py:send():334] send: stats
2024-08-03 20:08:58,136 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,136 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 3
2024-08-03 20:08:58,136 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,136 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 3
2024-08-03 20:08:58,136 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 4
2024-08-03 20:08:58,136 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,136 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 4
2024-08-03 20:08:58,137 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 4
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 5
2024-08-03 20:08:58,137 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,137 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 5
2024-08-03 20:08:58,137 DEBUG   SenderThread:197655 [sender.py:send():334] send: summary
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-03 20:08:58,137 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 5
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 6
2024-08-03 20:08:58,137 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,137 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 6
2024-08-03 20:08:58,137 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,137 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 6
2024-08-03 20:08:58,140 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: status_report
2024-08-03 20:08:58,144 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: poll_exit
2024-08-03 20:08:58,272 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 7
2024-08-03 20:08:58,272 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: poll_exit
2024-08-03 20:08:58,272 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:08:58,272 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 7
2024-08-03 20:08:58,273 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:08:58,273 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 7
2024-08-03 20:08:58,310 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/output.log
2024-08-03 20:08:58,310 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/config.yaml
2024-08-03 20:08:58,310 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/wandb-summary.json
2024-08-03 20:08:59,145 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: poll_exit
2024-08-03 20:09:00,034 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 8
2024-08-03 20:09:00,034 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: poll_exit
2024-08-03 20:09:00,034 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:00,035 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 8
2024-08-03 20:09:00,035 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:00,035 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 8
2024-08-03 20:09:00,040 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 9
2024-08-03 20:09:00,040 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:00,040 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 9
2024-08-03 20:09:00,041 DEBUG   SenderThread:197655 [sender.py:send():334] send: artifact
2024-08-03 20:09:00,147 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: poll_exit
2024-08-03 20:09:00,312 INFO    Thread-12 :197655 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/output.log
2024-08-03 20:09:00,599 INFO    SenderThread:197655 [sender.py:send_artifact():1415] sent artifact job-https___github.com_lboy107_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6MTA5NTEwNDMzNQ==', 'digest': 'db052268bb4d013ad64ab918dfea7a81', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_lboy107_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py', 'alias': 'v3'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM2OTE4MDY2NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA5NTEwNDMzNQ==', 'versionIndex': 3}}, 'version': 'v3'}
2024-08-03 20:09:00,599 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:00,599 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 9
2024-08-03 20:09:00,599 INFO    SenderThread:197655 [dir_watcher.py:finish():362] shutting down directory watcher
2024-08-03 20:09:01,313 INFO    SenderThread:197655 [dir_watcher.py:finish():392] scan: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files
2024-08-03 20:09:01,314 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/requirements.txt requirements.txt
2024-08-03 20:09:01,314 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/wandb-summary.json wandb-summary.json
2024-08-03 20:09:01,315 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/config.yaml config.yaml
2024-08-03 20:09:01,315 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/output.log output.log
2024-08-03 20:09:01,315 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/conda-environment.yaml conda-environment.yaml
2024-08-03 20:09:01,315 INFO    SenderThread:197655 [dir_watcher.py:finish():406] scan save: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/wandb-metadata.json wandb-metadata.json
2024-08-03 20:09:01,315 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 10
2024-08-03 20:09:01,316 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: poll_exit
2024-08-03 20:09:01,322 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:01,323 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 10
2024-08-03 20:09:01,327 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:01,327 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 10
2024-08-03 20:09:01,327 INFO    SenderThread:197655 [file_pusher.py:finish():160] shutting down file pusher
2024-08-03 20:09:01,796 INFO    Thread-19 :197655 [upload_job.py:push():143] Uploaded file /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/output.log
2024-08-03 20:09:01,853 INFO    Thread-20 :197655 [upload_job.py:push():143] Uploaded file /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/conda-environment.yaml
2024-08-03 20:09:01,859 INFO    Thread-18 :197655 [upload_job.py:push():143] Uploaded file /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/config.yaml
2024-08-03 20:09:01,875 INFO    Thread-16 :197655 [upload_job.py:push():143] Uploaded file /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/requirements.txt
2024-08-03 20:09:01,917 INFO    Thread-17 :197655 [upload_job.py:push():143] Uploaded file /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/files/wandb-summary.json
2024-08-03 20:09:02,119 INFO    Thread-11 :197655 [sender.py:transition_state():585] send defer: 11
2024-08-03 20:09:02,119 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:02,120 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 11
2024-08-03 20:09:02,121 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:02,121 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 11
2024-08-03 20:09:02,121 INFO    SenderThread:197655 [file_pusher.py:join():165] waiting for file pusher
2024-08-03 20:09:02,121 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 12
2024-08-03 20:09:02,121 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:02,121 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 12
2024-08-03 20:09:02,122 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:02,122 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 12
2024-08-03 20:09:02,196 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 13
2024-08-03 20:09:02,197 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:02,197 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 13
2024-08-03 20:09:02,197 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:02,197 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 13
2024-08-03 20:09:02,197 INFO    SenderThread:197655 [sender.py:transition_state():585] send defer: 14
2024-08-03 20:09:02,197 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: defer
2024-08-03 20:09:02,197 INFO    HandlerThread:197655 [handler.py:handle_request_defer():170] handle defer: 14
2024-08-03 20:09:02,198 DEBUG   SenderThread:197655 [sender.py:send():334] send: final
2024-08-03 20:09:02,198 DEBUG   SenderThread:197655 [sender.py:send():334] send: footer
2024-08-03 20:09:02,198 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: defer
2024-08-03 20:09:02,198 INFO    SenderThread:197655 [sender.py:send_request_defer():581] handle sender defer: 14
2024-08-03 20:09:02,198 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: poll_exit
2024-08-03 20:09:02,198 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: server_info
2024-08-03 20:09:02,199 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: poll_exit
2024-08-03 20:09:02,199 DEBUG   SenderThread:197655 [sender.py:send_request():361] send_request: server_info
2024-08-03 20:09:02,200 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: get_summary
2024-08-03 20:09:02,200 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: sampled_history
2024-08-03 20:09:02,320 INFO    MainThread:197655 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-08-03 20:09:02,320 INFO    MainThread:197655 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-08-03 20:09:02,320 INFO    MainThread:197655 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-08-03 20:09:02,321 DEBUG   HandlerThread:197655 [handler.py:handle_request():144] handle_request: shutdown
2024-08-03 20:09:02,322 INFO    HandlerThread:197655 [handler.py:finish():841] shutting down handler
2024-08-03 20:09:03,199 INFO    WriterThread:197655 [datastore.py:close():299] close: /home/lucas/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240803_200854-2ambesr8/run-2ambesr8.wandb
2024-08-03 20:09:03,320 INFO    SenderThread:197655 [sender.py:finish():1491] shutting down sender
2024-08-03 20:09:03,320 INFO    SenderThread:197655 [file_pusher.py:finish():160] shutting down file pusher
2024-08-03 20:09:03,320 INFO    SenderThread:197655 [file_pusher.py:join():165] waiting for file pusher
